comment,sentiment_scores,sentiment,subjectivity,word_count
"‘What creates consciousness ? ‘
Ask a meaningless question, get a meaningless answer.
‘Where does everything come from ?’
See what I mean ?
Intellect is not omniscient.
Hammer in hand, everything looks like a nail.
Maybe it’s a totally unnecessary question.
Google acinteyya.","{'neg': 0.123, 'neu': 0.636, 'pos': 0.241, 'compound': 0.6747}",Positive,0.896875,46
"Consciousness
Consciousness is the result of being forced to constantly change the way we perceive the world by any internal or external force acting on the brain both directly and indirectly. Consciousness is the act of evolving at a rate that is faster than passive historical evolution that is shown by organisms that do not possess a brain. It is the realization that the mind can affect the external world with intention.","{'neg': 0.041, 'neu': 0.934, 'pos': 0.025, 'compound': -0.296}",Negative,0.14166666666666666,72
The rigid determination to abuse language guarantees muddled thinking.,"{'neg': 0.396, 'neu': 0.417, 'pos': 0.188, 'compound': -0.4588}",Negative,0.0,9
Vladimir Putin has never experienced consciousness .      😮,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.9,7
The World Science Festival has 143K view in 4 days ... this is why we aren't on Mars yet,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}",Positive,0.0,19
"how f hard is it, to get a discussion partner for chambers?","{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.1027}",Negative,0.5416666666666666,12
No more pathetic a spectacle than watching scientists philosophise.,"{'neg': 0.508, 'neu': 0.492, 'pos': 0.0, 'compound': -0.7346}",Negative,0.75,9
"Long story short, none of these guys have any idea.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.35,10
How would she even know that that is the color red?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,11
Materialists trying to fit a round peg into a square whole.,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",Positive,0.4000000000000001,11
Understanding how DNA works doesn't begin to explain how and why it exists.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,14
There’s no proof everything we see is conscious. All we can ever understand is our own consciousness.,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}",Negative,0.75,19
"Wonderful job Brian, as usual, and panel. Though I wasn't delighted to hear Anil dis a simple thought experiment. Please let it play out before negating it. Also please, please present us with a workable build able definition of consciousness.","{'neg': 0.058, 'neu': 0.664, 'pos': 0.278, 'compound': 0.8518}",Positive,0.4886904761904762,41
So basically still assumptions being made that the brain generates consciousness. Ok got it.,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.296}",Positive,0.5,14
Consciousness is  everythere  in Universe. We are part off universal conciousness. It is not in brains but in the much deeper level. Every atom is consious. Only conciousness creates conciousness. We talk just about levels of it.,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.3919}",Positive,0.39999999999999997,37
"I think I have actually done exactly that , I've developed something I call the Nexusfield theory that at its core is just a complex equation that ties our consciousnesses into the fabric of space-time","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.26249999999999996,35
"You start with a non valid assumption : ""Whjat creates""consciusness.... ""consciusness is not created if you are talking about awareness per se.","{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.1877}",Negative,0.0,22
"Refering to why is there something rather than nothing episode, Consciousness created itself out of itself and Consciousness is fundamental to reality, The paradox doesn't make sense to rational and logical mind. But is the truth of the matter that will be understood at Non-Dual states of Consciousness.","{'neg': 0.051, 'neu': 0.868, 'pos': 0.081, 'compound': 0.3674}",Positive,0.25,49
"Have a guts to accept and work for TRUTH
U R LIBERATED FROM BRAIN SLAVERY= CONCIOUSNESS","{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6841}",Positive,0.0,16
"What an idiotic subject,  these conversations never lead anywhere, what a waste of time.","{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.7506}",Negative,0.3888888888888889,14
"Hallelujah 🙌🏻!!!!! The daily jesus devotional has been a huge part of my transformation, God is good 🙌🏻🙌🏻. I was owing a loan of $49,000 to the bank for my son's brain surgery, Now I'm no longer in debt after I invested $11,000 and got my payout of  $290,500 every month…God bless Ms Susan jane Christy❤️","{'neg': 0.071, 'neu': 0.665, 'pos': 0.264, 'compound': 0.9147}",Positive,0.5,58
Materialists cannot even explain the origin of a single fork originating via natural processes Alone. This is yet another concept thats Beyond their understanding 🗿,"{'neg': 0.078, 'neu': 0.824, 'pos': 0.098, 'compound': 0.128}",Positive,0.30714285714285716,26
"I don’t believe neuroscience has the answer for how a 3 pound organ made of fat, protein and water can imagine, think, or feel. 

But maybe one day.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,30
"we do know what consciousness ""is""
""it"" is a word...
(can mean different happenings)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.64375,14
Energy ?,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2732}",Positive,0.0,1
Life is the algorithm the universe is running to create God/Gods,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}",Positive,0.0,11
"Damn, This is what I call a discussion at the highest level in terms of content. Three brilliant guys have great respect for each other talking about one of the most fundamental problems in science. Great style, elegance and wit.","{'neg': 0.103, 'neu': 0.565, 'pos': 0.332, 'compound': 0.9263}",Positive,0.675,40
Anil Seth is the goat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,5
Consciousness is an information system,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,5
"What creates?
...
...
...
3 ignorant discussants wearing tie coat!","{'neg': 0.172, 'neu': 0.656, 'pos': 0.172, 'compound': 0.0}",Neutral,0.0,8
"Consciousness is the domain of neuroscience, what philosopher has to do with it? If anything we know about consciousness that only come from neuroscientist who are working on the brain.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,1.0,30
"I dont understand why color is so interesting, or what it has to do with concioussness. The Mary story seems besides the point","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.541}",Positive,0.5,23
I was most conscious while COMATOSE with more than half my brain dead. I used that consciousness to recover completely when doctors said it was IMPOSSIBLE. I know consciousness like no other.,"{'neg': 0.186, 'neu': 0.743, 'pos': 0.071, 'compound': -0.6124}",Negative,0.48020833333333335,32
The collective consciousness of our microbiome could be giving us consciousness,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}",Positive,0.0,11
I don't like to see the scientists or any one on stage crossing legs. It's can show many things. The persons defensive attitude or show superiority in terms of knowledge or power. but neither of all this shows openness or acceptance attitude towards knowledge being shared. We have to accept that Earth itself is a pale blue dot.,"{'neg': 0.023, 'neu': 0.732, 'pos': 0.244, 'compound': 0.9299}",Positive,0.25999999999999995,60
What I don't see yet is a question of consciousness over time. A tree may live for centuries and have a consciousness that responds in days versus the animal consciousness that responds in milliseconds. If consciousness is inherently self-organizing as is evident in 'cooperation' then there would be an argument that forests are proof of consciousness in plants eg. trees.,"{'neg': 0.043, 'neu': 0.957, 'pos': 0.0, 'compound': -0.3612}",Negative,0.375,61
Humans make almost everything... Some of the stuff we imitate... are brain is a complex biological organ....is not machine... machine...logical is machine.... humanity program and give the information... millions billion..of data... but....never...ever... machines.... have...consciousness....🫵😉....👋😄,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.4,42
"Two common assumptions I would challenge are...
That conscious experiences exist entirely inside our brains and...
That consciousness is a continuous process

In my ""philosophy?"" consciousness is just a point in the map of how everything is interconnected.
The conscious experience of being a human observing a tomato depends as much on the tomato as it does of the human. Not to mention the vast network of events that gave rise to them both.","{'neg': 0.0, 'neu': 0.981, 'pos': 0.019, 'compound': 0.0772}",Positive,0.44062500000000004,74
"Maya, the Hindu word for illusion.   What is the Illusion????   Believing that anything that is apprehended BY THOUGHT is REAL.  But instead, anything that is apprehended by THOUGHT is NOT REALITY.     Buddha said that NOT KNOWING or understanding this IS THE CAUSE OF ALL SUFFERING.  Not knowing and understanding that anything THOUGHT PRODUCES IS NOT REAL, is the cause of ALL SUFFERING.

THOUGHT (the way it operates) is DUALISTIC, and REALISTIVIC by CONTRASTING POLAR OPPOSITES.  You cannot think of ""UP"" without simultaneously contrasting it to ""DOWN"", and every thought that you ever have works that way.   Because thought works that way, it is often referred to as JUDGEMENTAL.   or DUALISTIC RELATIVISTIC JUDGEMENTS. (not Reality)

Just because your THOUGHTS can become an intertwined complex of what seem to be related things, still does not make any of it REAL.  Unless you are aware of THAT, it is still AN UNCONSCIUS ILLUSUON, that you perceive as REAL.  The Hindu MAYA or the Buddha ""Cause of all Suffering"".

That implies that when thought is suspended there must be an underneath ""Direct Observation"", a ""Direct Perception"", ""Direct Knowing"" that bypasses DUALISTIC THOUGHT JUDGEMENT.

Jesus said, “Assuredly, I say to you, unless you are converted and become as little children, you will by no means enter the kingdom of heaven."" - Matthew 18:3   (You will not perceive REALITY, but only DUALISTIC JUDGEMENTAL THOUGHT.)

THOUGHT ALSO CREATES THE EGO OR THE FALSE SELF.    BECAUSE THERE CAN BE ENDLESS DUALISTIC JUDGEMENTAL THOUGHTS ABOUT WHO AND WHAT YOUR ""SELF"" IS PERCIEVED AS.  I AM this, I AM that, and on and on.

""So God made man in His own image; in the image of God He made him; male and female He made them."" - Genesis 1:27   ""And God said unto Moses, ""I AM THAT I AM"": and he said, Thus shalt thou say unto the children of Israel, ""I AM"" hath sent me unto you."" - Exodus 3:14.

If you SAY anything else following I AM, except I AM, ""Made in the Image of God"" that is just a False Ego Imaginary Self.  BECAUSE YOU ARE THAT FROM WHICH ""ALL AWARENESS"" ARISES.   That from which anything AT ALL can be EXPERIENCED and KNOWN.  While at the same time hiding that from your SELF in the MAYA of ILLUSION.  Because God could not have THIS EXPERIENCE, IN THIS WAY, if you were not UNCONSCIOUS ABOUT, that you yourself are CREATING YOUR OWN EXPERIENCE.  (the MAYA)","{'neg': 0.047, 'neu': 0.897, 'pos': 0.056, 'compound': 0.4229}",Positive,0.45127314814814806,406
What about NeuralLink?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,3
"Ha, ha, Seth's take on the Mary thought experiment exposes its flawed conflating of omnscience with scientiffic knowledge: Mary is nothing more than God...who is color-blind. Scientific knowledge is nowhere near Mary's understanding, yet most scientists are not,...color blind.","{'neg': 0.095, 'neu': 0.795, 'pos': 0.109, 'compound': 0.1531}",Positive,0.5133333333333333,43
Can't convince then confuse!,"{'neg': 0.357, 'neu': 0.351, 'pos': 0.292, 'compound': -0.0941}",Negative,0.0,5
"Human is made  below 8 things. Body, life, bio magnetism, genetics, brain, mind and thoughts. If a thing does not have any of this, it cannot be human. Life evolved to perceive things with its five senses. see, hear, feel, taste, smell. Human with his evolution of the above senses and things was able to develop what we can mind and mind become consciousness. conscious of the surroundings. A metal or atom or quantum matter could not do any of the above. but it has consciousness build into it but it had to evolve until human to realize its own consciousness.","{'neg': 0.0, 'neu': 0.989, 'pos': 0.011, 'compound': 0.0129}",Positive,0.3027777777777778,102
"Godliness is the almighty, all inclusive, all energetic,  all knowledgeable, ever present state. The moment is starts functioning everything beings, from time, matter and all that humans observe as physics. Thats why at quantum level matters being to exists from nothing. It looks nothing but Godliness has everything contained in it.","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.2617}",Positive,0.25,51
Why don’t we just say consciousness is when you are able to receive input from the outside world and make decisions about what to do with that information,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3375,30
"It is Consciousness through awareness creates/ manifests as everything. Including those  on the stage. 
Scientists have a penchant  for placing the cart before the horse.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,25
"What an absolute load of nonsense David Chalmers spouts. Such a waste of everyone's time and energy to suggest silicon chips and human-initiated mechanical, deterministic, reductionist machines could even IN PRINCIPLE have an inner conscious life. Absolute and complete drivel. Time to wake up to this kind of nonsense and condemn it to the dustbin of history. There are INFINITELY more pressing concerns and indeed one of those is the danger of taking this kind of shit seriously. Read Irreducible by Federico Faggin (inventor of the microchip and silicon gate technology) and let go off the idiocy and neurosis of our times. So frustrating.","{'neg': 0.193, 'neu': 0.789, 'pos': 0.018, 'compound': -0.9632}",Negative,0.6023809523809524,105
"Consciousness is emotions, feelings, simply put pleasure and pain.  And everything in between, fear, axiety, comfort, hatred, love, sorrow, suffering, hunger, thirst, noxious, etc etc.  because there's nothing in logic, reasoing, rational, but there to help to evaluate.","{'neg': 0.248, 'neu': 0.551, 'pos': 0.202, 'compound': -0.09}",Negative,0.47857142857142854,39
"Consciousness isn't a substance that is created, it is something that happens","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.25}",Positive,0.0,13
"For a profound exploration of free will, consciousness and the nature of reality see ‘Finding Consciousness Within - The Essence Of Being’ by I A Gill","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.6369}",Positive,0.9,27
41:09 I'm sorry... Did this man referr to God ?   How can an educated person refer to God ?  Just look up.. That giant glowing thing excludes any creationist theory.  Or were their churches numbers that far off ?,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.6747}",Positive,1.0,37
Isn't the human brain more active before any action or response? I could've sworn the average brain is seconds ahead of our conscious response. In that case how can we say we make choices ?  Our ( Consciousness) is a passenger along for the ride.,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.5192}",Positive,0.3666666666666667,45
When you think of an apple in your head what's that apple made of?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,15
"I just want to say... I've interacted with many people and seen evidence of many more,  who would alter your perception of a conscious being. I can't begin to understand why these people choose to be who they are. By that I mean they don't seem to think about anything. They make irrational decisions on a whim. They can't be consciously making decisions.","{'neg': 0.04, 'neu': 0.938, 'pos': 0.022, 'compound': -0.2732}",Negative,0.53125,67
"Man every time I see Anil Seth which I greatly admire, I can't help but to think of Solas from Dragon Age Inquisition","{'neg': 0.192, 'neu': 0.716, 'pos': 0.092, 'compound': -0.3323}",Negative,0.75,24
"Brian Greene is soooo sexy. And a vegan (cares about animals). Lucky, lucky wife.","{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.8402}",Positive,0.888888888888889,14
you are deceived by your cognition that you know consciousness 😂,"{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.4404}",Negative,0.0,11
Consciousness is not created.,"{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.1877}",Negative,0.0,4
Modern Ai is an objective experience of our human consciousness. The return of disgust is a commodity...,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.5994}",Negative,0.16666666666666666,17
Y'all need to listen to some Alan Watts. He literally has a better philosophical understanding of the issue and came out in the 1950s.,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4404}",Positive,0.25,24
who said there is the thing called conscoiousness at all?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,10
seems old with no evidence much; even the cgi example is 20 years old.,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}",Negative,0.20000000000000004,14
Figuring out the hard problem of nothing as a sequel to the not so hard problem of consciousness.,"{'neg': 0.387, 'neu': 0.613, 'pos': 0.0, 'compound': -0.7351}",Negative,0.5416666666666666,18
"I do believe that consciousness is an emerging property which can be recognised when complexity of the system becomes high enough. Like the second law of thermodynamics only works for large collections of particles. There is nothing magical about it, just make that number large enough and you will start observing certain behaviours that cannot be observed in a low particle number system.
To me consciousness is just a collection of complex processes going on in a brain. These processes fundamentally are the same as processes which appear as a response to sensory input. However, consciousness is not a response to external input. Instead it's a collection of second/third/etc level processes which are triggered by lower level processes. It's an attempt of a brain to make sense of what is going on in the brain itself as well as to determine how it fits into the picture of an external world created within the brain. This point of view was actually mentioned in the discussion and I totally agree with it.","{'neg': 0.025, 'neu': 0.893, 'pos': 0.082, 'compound': 0.7778}",Positive,0.4277232142857142,174
"The hard problem solution: energy as information, in this state everything is conscious. Our local awareness is what perceives consciousness. 

Hard problem solved.","{'neg': 0.267, 'neu': 0.521, 'pos': 0.212, 'compound': -0.1779}",Negative,0.39583333333333326,23
"? Experience is subjective, because it is unique. Every experience is for a consciousness that has had a different set of inputs. Our consciousness[C]  is the same one at birth  as it is at death, the same RAM and hard drive.  But what happens to it determines how it perceives the next event, and so on. The only difference is the information that is inputted. If we made 2 AI robots, sent them to 2 different operational tasks for years, then brought them back together, would we be surprised? How is that a 'hard' problem, it's an obvious expectation.","{'neg': 0.076, 'neu': 0.9, 'pos': 0.024, 'compound': -0.6381}",Negative,0.49444444444444446,100
We can directly observe our own consciousness but not the consciousness of anything else. Perhaps psychics or advanced Yogis can do this but scientists are limited by their own ordinary state of consciousness. If scientists develop a technology whidh allows them to experience the conscious state of another entity within their own state of consciousness they will have solved the hard problem. Can they do it without expanding their own consciousness?,"{'neg': 0.097, 'neu': 0.837, 'pos': 0.066, 'compound': -0.3291}",Negative,0.6684523809523809,71
"I have been following my 20 years of reading and teaching as part of the syllabus for 'Religion and Science '. My study includes Brien Green for cosmology,  David and Anil in my study of consciousness. 
This video is a valid resource. Thank you.  0:07","{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.3612}",Positive,0.2,44
"We define things relative to our perspectives. And that's fine if we only want to understand a human, but a subject like consciousness is probably better to come to understand through many different perspectives. Yet, we only have the human perspective","{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.8248}",Positive,0.46333333333333326,42
not a single mention of penrose / hameroff?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.21428571428571427,7
"Brian is a very good host and a knowledgeable scientist. However, neither of the guests were able to clearly define what consciousness is in their view or provide any updates on new developments in this field. Instead, they offered ambiguous general views, lacking scientific consensus. Overall, the conclusion is that we still don't know how consciousness came to existence!","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.7339}",Positive,0.4571464646464647,60
I also have a hard problem,"{'neg': 0.672, 'neu': 0.328, 'pos': 0.0, 'compound': -0.4767}",Negative,0.5416666666666666,6
Nice intro,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",Positive,1.0,2
Consciousness: an awareness of self.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,5
You’ll never understand consciousness without quantum computing.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,9
Who allowed these men to dress like this? SMH...,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",Positive,0.0,9
"Artificial Intelligence will never be Able to think and Reproduce themselves Like Humans.....
What is Mind , not Mater .
What is Mater , never Mind . 🤔","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.6808}",Positive,0.8125,24
"Sorry, without inviting Bernardo Kastrup this convo is ... well, wholly inadequate","{'neg': 0.371, 'neu': 0.498, 'pos': 0.131, 'compound': -0.4333}",Negative,1.0,11
"Whenever I listen to conversations like this, I feel that when it comes to consciousness, we are like cavemen looking at the sky and debating what the stars are made out of. I’m sure they had some super interesting conversations. But they were nowhere near even having the tool set to make even the beginnings of a realistic enquiry into the true nature of the stars.","{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.8793}",Positive,0.5731481481481481,68
@34:57 - YES! Me too! Good for you!,"{'neg': 0.0, 'neu': 0.41, 'pos': 0.59, 'compound': 0.8025}",Positive,0.6000000000000001,7
The wave function colapse creates consciousness. According to Sir Dr Roger Penrose.,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2732}",Positive,0.0,12
"Fools….NOTHING creates consciousness.
There is no such thing…it simply isn’t there.
They say “what IS consciousness”.
But….it ISN’T.","{'neg': 0.108, 'neu': 0.788, 'pos': 0.103, 'compound': -0.0258}",Negative,0.4285714285714286,24
How would anything be possible if consciousness wasn’t fundamental. There is only consciousness.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,1.0,15
When Anil says “ you just can’t imagine” it’s like he’s saying this is where my investigation stops. Isn’t that how anything in the scientific world works by using your imagination to further your thinking and to try new ideas and thoughts about the problem in front of you.,"{'neg': 0.083, 'neu': 0.869, 'pos': 0.048, 'compound': -0.2023}",Negative,0.4772727272727273,58
Psychedelics are just an exceptional mental health breakthrough. It's quite fascinating how effective they are against depression and anxiety. Saved my life.,"{'neg': 0.167, 'neu': 0.525, 'pos': 0.308, 'compound': 0.6764}",Positive,0.7124999999999999,23
"I believe if anyone on this panel had a genuine profound out of body experience unexplainable event occur in their life, they would be reflecting much different explanations for AI.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.7000000000000001,30
"When will science accept consciousness as a science?  When the cows come home.  Science says if something can't be measured,  it doesn't exist,  The divine spirit resides in the nervous systems, sensory systems and others..","{'neg': 0.128, 'neu': 0.763, 'pos': 0.109, 'compound': -0.1838}",Negative,0.0,37
"Si hasta el momento es difícil que el cuerpo acepte un transplante de riñón y todo el proceso para que pueda aceptarlo y no rechazarlo, lo que tiene que ver con el cerebro y el silicio están a millones de años para lograr algo como lo que mencionan de cambiar totalmente el cerebro.","{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.296}",Negative,0.0,53
"First of all “consciousness” needs to be clearly defined if we are to understand anything about it in the least. Without a very specific language we can never know if we are talking about the same things or not. 
So if we start here with a basic assumption that consciousness is the experience of “I”, that “I”, or something like my awareness of myself experiencing myself. 
From the start we can see that this experience of awareness of myself varies, Since I mention this you may have observed that you are a little more aware of yourself just now since we are thinking together on the topic. This variation can range from the sleep we experience every night in our beds where our awareness of self is minimal if at all, then we move to the “waking state of consciousness”. This is the state we are in most of the day. The state in which we can read, walk and talk, do our work and love our children or favorite pet. This state is a level of self consciousness mixed with dreams. Day dreams to be more precise. From this hazy drowsy state we can become more and more self aware, including an awareness and sensation of the body in full, the breath and even awareness of our heartbeat and blood flow in the body. Here we can have a more full awareness of “I” or “I Am”. A sense of a present sense of “I” that is continuous. This state of awareness can grow from there to even higher states that are possible. We can call these “objective consciousness” bc the awareness then transcends the ego limitations. This state of consciousness is what the mystics from the various religions speak about. This state of consciousness is often defined as unitive, non-dual giving the sense of “oneness” to all things. 
It is in this highest state of consciousness that the origin of consciousness can be discovered. Not in the lower states that we normally inhabit. There we find that consciousness is fundamental. It is an emanation of the Divine Mind of the Godhead. 
Remember in the beginning was the Word, and the Word was of God and the Word was God and nothing was created that was not created through Him…. The Word, this Higher Intelligence is the Universal Consciousness of God. All things are created in the mind of God. It’s all right there in the Bible and has been understood by wise men throughout the centuries. 
So you can see that science is going to have a problem finding the source of consciousness. Until the scientist turn their scientific methods onto themselves and the discovery of these higher states of consciousness they will not find the answers we all seek. The Mystic is the one who Knows and understands these things. Read the writings of the Saints and see what they all agree on.","{'neg': 0.016, 'neu': 0.9, 'pos': 0.084, 'compound': 0.986}",Positive,0.4565115440115441,506
"Does anyone on this panel understand the consciousness is  born with us?  It is a spirit.  A spirit is consciousness.  A divine spirit is is one that has separated from god and transformed into our true being:  Our consciousness: We are, once we understand, highly spiritual beings fogged by a created god.","{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.9287}",Positive,0.39166666666666666,52
Read the Red Book and Black books by Jung.  Your answers are there.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.21666666666666667,13
I believe when it comes to make an effort to understand what conciousness is we need to consider system theory and the idea that the whole is more than just all parts together (Ivan Bon Bertanlanffy). The way we look determinate what we are seeing. What comes in what is left out. Maybe conciousness and mater aren't different things. Maybe subjective experience is just the mater/conciousness experiencing itself in different ways and different forms. We don't know the whole picture or what is the real deal within    conciousness even life existence. It seems like a dead end,"{'neg': 0.043, 'neu': 0.915, 'pos': 0.043, 'compound': -0.25}",Negative,0.4222222222222223,99
Look at the essential difference between machines and living systems and you will start to see more clearly what consciousness is.,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4576}",Positive,0.39444444444444443,21
"Conciousness is in its own right it, itself, u cant point a finger at something you are. You can only know truth by embodying it. And words wlfall prey to assumptions. Words are just tools and you will jever come to a conclusin unless u become the conclusion only then will u know truth","{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.5574}",Positive,0.8839285714285714,54
For a machine to be conscious it must have a spirit. The burning bush had a spirit.,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.34}",Positive,0.5,17
Greene is an amazing communicator,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.5859}",Positive,0.9,5
"I don't see why consciousness is such a misteri. Complex systems have self checks or self reflection, what is the big deal?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3333333333333333,23
Wrong question .  The desire to imitate consciousness along with the question is a vain and ridiculous attempt to understand a mystery . We can't even fix the homeless problem on planet earth  and here we are trying to challenge Nature. I will pay attention if you can create a single atom from scratch .  ...do I hear crickets ?,"{'neg': 0.203, 'neu': 0.698, 'pos': 0.099, 'compound': -0.7506}",Negative,0.7047619047619048,57
10:20 She will learn something new because it's a novel stimuli input...,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.3182}",Positive,0.45454545454545453,13
Cochlear implant patients hearing for the first time don’t “shrug” ❤,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3333333333333333,15
"Great conversation. David Chalmers is at his imaginative best, giving us hope and optimism. Anil Seth is at his objective best, giving us a glimpse of reality by calling a spade a spade. Brian Greene is at his explorative  best, as always.
Well, after writing these comments, I do feel that I am conscious 😂","{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.9834}",Positive,0.4214285714285714,55
"Nothing creates consciousness. God is consciousness and consciousness creates the material world. Mind over matter, not vice versa. The material world is a byproduct of being awake. It's like a dream but more real than a dream. Dreams tend to be abstract reflections of the material world but can sometimes be vivid and detailed but not as much as this world.","{'neg': 0.065, 'neu': 0.774, 'pos': 0.16, 'compound': 0.7294}",Positive,0.5,62
"How are Mary and the person who has a NDE different? I don't think your Dog will ever ask itself ""I wonder how the food got into the can"" when it see you (it's master) as God who provides all good things. Animal and Human Consciousness are an order of magnitude apart.","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.6124}",Positive,0.4333333333333334,54
"Concerning the experience of red…. Lets consider an inverse view of the problem.   We have telescopes that ‘see” radiations that we are not biologically equipped to see.  What do we do?   How do we see this information?  It is simple… this information is mapped to colors we can see.   The problem of perceiving red is a similar problem for our brain.   Our eyes see red… and send the red signal to the brain.  The brain perceives the red signal…and maps it to an experience… the same way our brain maps cold, or hot, or falling, or a fire cracker, or chocolate to an experience.  The color red is a wavelength of light. It has no intrinsic redness except as our brain maps that wavelength to an experience.","{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.9129}",Negative,0.3416666666666667,129
Ty Chalmers for not giving up in people understanding your ideas.,"{'neg': 0.149, 'neu': 0.66, 'pos': 0.191, 'compound': 0.1441}",Positive,0.0,11
